Summary,Text,Class,Identifier,Court
" APELAÇÃO CÍVEL. Ação declaratória de inexistência e inexigibilidade de débito cumulada com pedido de indenização por danos materiais e morais Fraude bancária conhecida como ""golpe do motoboy"". Sentença de parcial procedência para declarar a inexigibilidade das transações descritas na inicial e para condenar o requerido a restituir à autora o saldo positivo na conta corrente no valor de R$ 4.409,50. Insurgência de ambas as partes. Responsabilidade civil. Relação negocial regida pelo CDC. Falha na prestação de serviço evidenciada. Incumbe às instituições monitorar as operações que fogem da normalidade do cliente, como ônus pela facilitação do crédito. Culpa exclusiva da vítima não configurada. Transações bancárias que destoam do perfil de movimentações financeiras da autora, realizadas em valor exorbitante em curto espaço de tempo, constituindo forte indicativo de fraude. Falha na prestação de serviço configurada. Responsabilidade objetiva, nos moldes do art.14 do CDC, mesmo em caso de fraude cometida por terceiro. Inteligência da Súmula 479 do STJ. Inexigibilidade dos débitos impugnados bem declarada. Danos morais. Não ocorrência. Aborrecimento com a cobrança indevida não supera o mero dissabor. Inexistência de negativação. Indenização por dano moral deve ser reservada para os casos de dor profunda e intensa, em que ocorre a violação do direito à dignidade, à intimidade, à vida privada, à honra ou à imagem. Parte autora que pretende a fixação dos honorários advocatícios com base no valor da causa. Inadmissibilidade. Valor elevado da causa. Majoração, entretanto, que se mostra necessária, posto que estabelecida em valor módico. Apresenta-se mais razoável arbitrar os honorários advocatícios em R$ 2.000,00 (dois mil reais), com base no princípio da equidade, nos termos do artigo 85, § 8º, do Código de Processo Civil. Recurso da autora parcialmente provido e não provido o apelo réu. ",. recurso da autora parcialmente provido e não provido o apelo réu. ,Parcial Procedente,1003137-51.2021.8.26.0320,TJSP
" APELAÇÃO CRIMINAL –  TRÁFICO DE ENTORPECENTES - PRETENDIDA A ABSOLVIÇÃO POR INSUFICIENCIA PROBATÓRIA –  IMPOSSIBILIDADE. - Inviável a absolvição se as circunstâncias que envolvem os fatos e a quantidade de drogas evidenciam a prática do tráfico de entorpecentes –  Não se pode negar valor aos depoimentos de policiais quando os mesmos são essencialmente harmônicos e não se vislumbra nenhuma razão para incriminarem injustamente os réus. Condenação mantida. - APLICAÇÃO DA CAUSA ESPECIAL DE DIMINUIÇÃO PREVISTA NO ARTIGO 33, § 4º, DA LEI Nº 11.343/06 –  IMPOSSIBILIDADE - Existindo nos autos evidências de não se tratarem os réus de pequenos e eventuais traficantes, mas de pessoas envolvidas na atividade criminosa do tráfico, incabível a aplicação da redução da pena com base no § 4º do artigo 33 da Lei nº 11.343/06. RECURSO MINISTERIAL VISANDO A MAJORAÇÃO DAS PENAS DO RÉU VITOR PELO RECONHECIMENTO DA CIRCUNSTÂNCIA AGRAVANTE DA REINCIDÊNCIA –  Não tendo sido juntada aos autos certidão de condenação transitada em julgado para a Defesa apta a caracterizar a reincidência até o encerramento da instrução, incabível o aumento da pena pela agravante, sob pena de violação dos princípios do contraditório e da ampla defesa.  Recursos da Defesa do réu Wilson e do Ministério Público não providos. Recursos Defesas dos réus Vitor e Darcy parcialmente providos, somente para reduzir as penas.   ","vitor e darcy parcialmente providos, somente para reduzir as penas.   ",Parcial Procedente,1503558-49.2020.8.26.0536,TJSP
" APELAÇÃO CRIMINAL –  TRÁFICO DE ENTORPECENTES - PRETENDIDA A ABSOLVIÇÃO POR INSUFICIÊNCIA DE PROVAS OU A DESCLASSIFICAÇÃO PARA O DELITO DO ARTIGO 28 DA LEI Nº 11.343/06 –  IMPOSSIBILIDADE - Inviável a absolvição ou a desclassificação para o delito do artigo 28 da Lei nº 11.343/06 se as circunstâncias que envolvem os fatos, a quantidade de drogas, dentre outras, evidenciam a prática do tráfico de entorpecentes –  Não se pode negar valor aos depoimentos de policiais quando os mesmos são essencialmente harmônicos e não se vislumbra nenhuma razão para incriminarem injustamente a ré. Recurso parcialmente provido, somente para reduzir as penas.   ","a ré. recurso parcialmente provido, somente para reduzir as penas.   ",Parcial Procedente,1500581-23.2021.8.26.0545,TJSP
" *Ação revisional de contrato de financiamento de veículo representado por cédula de crédito bancário.   Tarifa de cadastro –  Legalidade –  Súmula 566 do STJ –  Contrato posterior ao início da vigência da Resolução CMN 3.518/2007, em 30/04/2008, permitindo a cobrança da tarifa de cadastro no início do relacionamento entre o consumidor e a instituição financeira - Abusividade e onerosidade excessiva não evidenciada –  Recurso da autora negado.   Tarifa de registro do contrato –  Entendimento consolidado pelo STJ no julgamento do Resp 1.578.553/SP, sob o rito dos recursos repetitivos –  Legalidade da cobrança da tarifa de registro, por comprovada a efetiva prestação de serviços - Abusividade não evidenciada - Recurso do réu provido.    Seguro prestamista –  Entendimento consolidado pelo STJ no julgamento do REsp. 1.639.320/SP, sob o rito dos recursos repetitivos –  Inexistência de prova de que foi oportunizada à consumidora a liberdade na escolha da seguradora –  Venda casada configurada –  Abusividade reconhecida –  Recurso da autora provido. Repetição em dobro do indébito –  Inadmissibilidade –  Má-fé do réu não demonstrada –  Inaplicabilidade do recente entendimento do STJ, conforme decidido em recurso repetitivo EAREsp nº 679.608/RS, mediante modulação de efeitos –  Caso de devolução de forma simples –  Recurso da autora negado.   Recursos do réu provido e provido em parte o recurso da autora. *  ","  recursos do réu provido e provido em parte o recurso da autora. *  ",Parcial Procedente,1020377-82.2020.8.26.0451,TJSP
" PRESTAÇÃO DE SERVIÇOS. Fornecimento de energia elétrica. Cumprimento de sentença. Obrigação de religação definitiva da energia no imóvel objeto da lide e de lançamento das faturas com base no efetivo consumo após a rescisão do anterior contrato com empresa locatária. Exigências administrativas da ré quanto a indicação de responsável pelo novo contrato; preenchimento de formulários indicando novo padrão de fornecimento (se de baixa, média ou alta tensão); regularidade do padrão para o recebimento do tipo de energia desejado.  Medidas que justificam a suspensão de astreintes, por se mostrarem pressupostos lógicos e razoáveis para a correta atualização cadastral e segurança das operações. Suspensão das astreintes até a demonstração das providências administrativas pela autora exequente e limitação quanto a uma das multas. Recurso provido em parte para esse fim.  ",ão quanto a uma das multas. recurso provido em parte para esse fim.  ,Parcial Procedente,2222812-86.2021.8.26.0000,TJSP
" EXECUÇÃO DE TÍTULO EXTRAJUDICIAL. Compra e venda de cana de açúcar. 1. Incorporação das ações da executada pela Usina Adélia, nos termos do artigo 252 da Lei 6404/76. Pedido de substituição do polo passivo. Impossibilidade, pois a incorporação de empresas não se confunde com a incorporação de ações. Executada que continua desenvolvendo suas atividades em nome próprio. 2. Inclusão das parcelas vincendas no curso da ação. Possibilidade, pois os débitos decorrem do mesmo contrato objeto da execução. Exegese do artigo 323 do CPC. Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,2207263-36.2021.8.26.0000,TJSP
" DANO MORAL–  Descontos indevidos no benefício previdenciário do consumidor –  Indenização –  Cabimento –  Danos morais demonstrados na espécie: –  É de rigor a reparação dos danos morais causados ao consumidor em razão dos transtornos advindos de descontos realizados, de forma indevida, em seu benefício previdenciário, haja vista que as consequências danosas superam e muito a noção de mero aborrecimento.         DANO MORAL–  Fixação que deve servir como repreensão do ato ilícito –  Enriquecimento indevido da parte prejudicada –  Impossibilidade –  Razoabilidade do quantum indenizatório:–  A fixação de indenização por danos morais deve servir como repreensão do ato ilícito e pautada no princípio da razoabilidade sem que se transforme em fonte de enriquecimento indevido da parte prejudicada.RECURSO PROVIDO EM PARTE.  ",vido em parte.  ,Parcial Procedente,1000704-06.2020.8.26.0257,TJSP
" *Revisional – Cédula de Crédito Bancário – Tarifa de registro do contrato – Possibilidade, diante da comprovação do serviço prestado – Resp nº 1578553/SP (Tema 958) – Seguro – Venda casada caracterizada – Recurso repetitivo REsp nº 1639320/SP (Tema 972) – Repetição do indébito – Cabimento – Correção monetária – Incidência a contar do desembolso – Juros de mora – Termo a quo da citação – Recurso parcialmente provido.* ",mente provido.* ,Parcial Procedente,1000962-08.2020.8.26.0486,TJSP
" Revisional –  Cédula de Crédito Bancário –  Aplicação da Lei nº 10.931/04 e das Medidas Provisórias nº 1.963/2000 e 2.170-36/2001 –  Inconstitucionalidade das normas em comento não reconhecida –  Capitalização de juros –  Possibilidade –  REsp Repetitivo nº 973827/RS –  Artigo 1.036 do CPC –  Pactuação expressa –  Juros –  Limite de incidência –  Inexistência –  Inaplicabilidade dos artigos 591 c/c 406 do Código Civil –  Juros remuneratórios –  Abusividade –  Não reconhecimento –  Taxas pactuadas conforme a média de mercado e fora dos padrões considerados abusivos pela jurisprudência –  REsp nº 1061530/SC, processado sob o rito dos repetitivos –  Artigo 1.036 do CPC –  Limitação incabível –  Abusividade não reconhecida –  Cobrança de taxa diversa da contratada –  Inocorrência.Tarifas de registro de contrato e avaliação do bem –  Adoção de teses fixadas no julgamento do REsp nº 1578553/SP, na forma do artigo 1.036 do CPC –  Registro de contrato –  Comprovação do serviço prestado –  Abusividade –  Inexistência –  Pretensão afastada –  Avaliação do bem –  Ausência de prova da efetiva prestação do serviço –  Ônus que cabia ao réu, do qual não se desincumbiu –  Artigo 373, inciso II, do CPC –  Abusividade da cobrança –  Reconhecimento.Seguro proteção financeira –  Adoção de teses fixadas no julgamento do REsp nº 1639259/SP, na forma do artigo 1.036 do CPC –  Abusividade –  Ocorrência –  Opção de escolha de seguradora –  Não demonstração.Repetição dos valores –  Devolução de forma simples, com incidência de correção monetária da data da cobrança indevida e de juros de mora a partir da citação, à taxa de 1% ao mês (artigo 406 do Código Civil) –  Compensação (crédito e débito de igual natureza) –  Possibilidade –  Artigo 368 do Código Civil –  Restituição em dobro –  Artigo 42 do CDC e artigo 940 do Código Civil –  Requisitos –  Má-fé –  Inocorrência –  Não comprovado dolo ou malícia do credor –  Sentença reformada –  Sucumbência recíproca –  Artigo 86, 'caput', do CPC –  Reconhecimento.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1000008-13.2021.8.26.0005,TJSP
" APELAÇÃO. AÇÃO DE REGRESSO. SEGURO PATRIMONIAL. ENERGIA ELÉTRICA. RESSARCIMENTO DOS SINISTROS. Seguradora apelante que pagou indenização aos seus segurados para o ressarcimento de danos causados por supostas panes elétricas em rede de fornecimento da concessionária apelada. Pretensão de ressarcimento. As concessionárias possuem responsabilidade objetiva pelos danos causados na gestão serviços públicos, sendo despicienda, portanto, a comprovação de dolo ou de culpa. Inteligência do art. 37, § 6º, da Constituição Federal e do art. art. 2º, III, da Lei nº 8.987/95. A despeito disso, é essencial a demonstração dos demais elementos da responsabilidade civil. Seguradora que não se desincumbiu de seu ônus probatório. Documento unilateralmente produzido, bastante singelo, que não se presta a comprovar o dano e o nexo causal necessários à procedência do pedido. Impossibilidade de inversão do ônus da prova, haja vista o descarte do bem prejudicado pelas supostas oscilações de energia. Precedentes desta C. Corte. Sentença mantida. RECURSO NÃO PROVIDO, na parte conhecida. ",arte conhecida. ,Parcial Procedente,1105929-98.2020.8.26.0100,TJSP
" Agravo de Instrumento –  Execução de Título Extrajudicial –  Pedido de penhora sobre faturamento de microempresário individual [mei] –  Frustradas as tentativas de recebimento do valor devido, perfeitamente viável o deferimento da penhora sobre o faturamento da microempresa –  Precedentes deste Tribunal –  Percentual de 10% a ser penhorado sobre o faturamento líquido, o que não inviabilizará a continuidade das atividades –  Devedor que responde com todos os seus bens presentes e futuros para o cumprimento de suas obrigações –  Decisão Parcialmente Reformada –  Agravo Parcialmente Provido. ",lmente provido. ,Parcial Procedente,2222418-79.2021.8.26.0000,TJSP
" AÇÃO REVISIONAL DE CONTRATO –  Financiamento de veículo –  Improcedência –  Apelo do autor –  JUROS: taxa predeterminada, devendo ser mantida –  Capitalização mensal dos juros permitida apenas se, no contrato firmado, a taxa de juros anual for superior ao duodécuplo da mensal –  Orientação do STJ no julgamento de REsp interposto sob o rito repetitivo –  Hipótese ocorrente –  COMISSÃO DE PERMANÊNCIA que não foi cobrada na hipótese –  TARIFA DE REGISTRO DE CONTRATO: Ausência de documento que comprove a prestação do serviço, bem como o pagamento do valor ao órgão de trânsito, nos termos das Portarias nº 465 e 374, do DETRAN/SP, impondo o ressarcimento ao consumidor –  TARIFA DE AVALIAÇÃO DO BEM: Afastamento da cobrança, por ser de responsabilidade da instituição financeira o custo pela verificação do estado do veículo recebido em garantia –  Sentença modificada em parte –  RECURSO PARCIALMENTE PROVIDO. ",lmente provido. ,Parcial Procedente,1110300-08.2020.8.26.0100,TJSP
